staff_pick,name_len_clean,blurb_len_clean,staff_pick.1,show_feature_image,video,goal_usd,project_duration_days
False,2,18,False,False,True,2699.47064,40
True,8,18,False,False,True,400.0,18
False,6,14,False,False,False,404.920596,30
False,4,19,False,False,False,4400.0,21
False,6,16,False,False,True,1624.45574205,15
True,4,20,False,False,False,3000.0,29
False,5,5,False,False,False,150.0,14
False,7,20,False,False,True,2351.28699,34
False,1,19,False,False,False,227.47901000000002,29
False,4,14,False,False,True,5000.0,60
True,8,3,False,False,False,350.0,28
False,9,12,False,False,True,12000.0,30
False,2,16,False,False,False,205.70713949999998,27
False,4,6,False,False,False,6000.0,30
False,8,19,False,False,True,15000.0,30
False,7,14,False,False,False,21900.0,30
False,4,20,False,False,True,10000.0,30
False,2,17,False,False,True,40000.0,59
True,3,14,False,False,True,1000.0,59
True,8,19,False,False,True,30563.766999999996,60
False,2,7,False,False,False,339.87478999999996,28
False,7,15,False,False,True,75000.0,49
False,5,21,False,False,True,5000.0,18
False,6,19,False,False,False,15256.012905,30
True,5,11,False,False,False,5000.0,57
False,5,4,False,False,False,30000.0,59
False,5,17,False,False,True,1000.0,30
True,10,13,False,True,False,8000.0,30
False,4,5,False,False,True,100000.0,60
False,8,12,False,False,True,2856.5715,28
False,5,23,False,False,False,500.0,60
True,4,18,False,False,True,18000.0,30
False,3,5,False,False,False,3156.35392,22
True,3,7,False,False,True,27209.847800000003,30
False,6,22,False,False,False,2000.0,45
False,6,18,False,False,False,5689.894539999999,27
False,5,15,False,False,True,10000.0,30
False,6,15,False,False,False,2600.0,30
False,3,19,False,False,False,1700.0,34
False,4,9,False,False,False,2503.75,59
False,5,15,False,False,False,2526.0963699999998,30
False,5,23,False,False,True,34085.16349001,60
False,6,23,False,False,True,20287.02075,53
False,5,18,False,False,True,4323.7011,60
False,6,11,False,False,True,922400.0,45
False,3,16,False,False,False,1500.0,21
False,6,14,False,False,True,2500.0,31
False,1,17,False,False,True,5000.0,46
False,7,2,False,False,False,2782.19396,18
False,10,10,False,False,False,1000.0,31
False,4,3,False,False,True,5000.0,30
False,4,20,False,False,True,28107.131,33
False,5,11,False,False,False,335.85764,31
True,9,20,False,True,True,250000.0,32
False,8,8,False,False,True,1500.0,30
False,3,8,False,False,True,4761.39462,35
False,7,16,False,False,False,4000.0,21
False,4,11,False,False,True,1107.1567,27
False,6,8,False,False,True,3402.7803000000004,29
False,6,12,False,False,True,1000.0,60
False,5,15,False,False,True,7058.2495499999995,59
False,7,9,False,False,False,179.02064249999998,17
False,4,19,False,False,False,600.0,49
False,9,16,False,False,True,9781.79608,30
False,6,16,False,False,True,25000.0,45
False,6,9,False,False,True,15000.0,30
False,1,3,False,False,True,5000.0,46
True,3,12,False,False,False,800.0,30
False,3,9,False,False,True,11145.24855,37
False,3,9,False,False,True,5341.111720000001,30
True,10,18,False,False,True,8852.16224,35
False,7,13,False,False,True,36981.372864,30
False,4,19,False,False,False,39654.305250000005,30
False,3,16,False,False,False,6473.0,30
False,2,11,False,False,True,777.0,27
False,4,2,False,False,False,3906.1330199999998,35
False,9,6,False,False,True,7500.0,30
False,10,25,False,False,True,125000.0,59
False,6,22,False,False,False,1346.0,24
False,4,8,False,False,False,248.864275,30
False,5,13,False,False,True,10186.523412749999,30
False,8,20,False,False,True,25494.596,27
False,2,8,False,False,True,1702.5449700000001,29
False,3,5,False,False,True,40000.0,31
False,5,16,False,False,True,29210.0,29
False,8,8,False,False,True,3000000.0,60
False,8,3,False,False,False,1363.75972,60
False,9,19,False,False,True,359.72258,14
False,5,13,False,False,False,13592.903400000001,34
False,8,17,False,False,True,2039.4590039999998,34
False,8,8,False,False,False,340.93993,30
False,6,26,False,False,False,10000.0,19
False,4,8,False,False,False,2628.198983,30
True,9,20,False,False,True,7000.0,29
False,9,12,False,False,True,1364.065658,58
True,6,15,False,False,True,5000.0,35
False,4,5,False,False,False,25000.0,59
False,2,17,False,False,False,8000.0,30
False,5,21,False,False,True,15000.0,30
False,2,10,False,False,False,8161.5997099999995,23
True,5,6,False,False,True,1382.565489,22
False,5,7,False,False,True,399.97632,24
False,3,8,False,False,False,2500.0,41
False,5,17,False,False,False,670.703405,28
True,2,19,False,False,False,4200.0,30
False,4,10,False,False,True,1842.0,19
False,7,19,False,False,False,6735.029124,30
False,6,15,False,False,True,2547.1626654,22
False,6,7,False,False,False,170.26048649999998,20
False,4,9,False,False,True,8116.083584,37
False,3,9,False,False,True,11242.919064,25
False,3,2,False,False,False,10000.0,59
False,5,17,False,False,False,50000.0,56
False,6,12,False,False,False,1897.9242100000001,30
False,5,21,False,False,True,3000.0,60
True,4,17,False,False,True,6000.0,60
False,2,4,False,False,False,15100.0,60
False,2,14,False,False,True,3000.0,21
False,6,18,False,False,True,7500.0,30
True,6,10,False,False,True,7891.113179999999,35
True,5,20,False,False,False,2028.92709,59
False,7,18,False,False,True,946.953252,27
True,4,12,False,False,True,20000.0,39
True,2,16,False,False,True,25000.0,30
False,3,22,False,False,False,541.73845,30
True,1,14,False,False,True,10000.0,30
False,1,10,False,True,True,14993.736520080001,30
False,9,12,False,False,True,4986.58835054,29
False,2,19,False,False,False,271.129826,21
False,2,20,False,False,False,90.7579992,22
False,7,13,False,False,True,20000.0,25
False,8,19,False,False,True,3700.0,54
False,6,11,False,False,False,2000.0,59
True,3,13,False,False,True,1575.044,45
True,8,16,False,False,True,8782.117839999999,34
True,6,16,False,False,False,671.71528,30
True,9,18,False,False,True,30000.0,31
True,6,15,False,False,True,17000.0,30
False,5,6,False,False,False,225.0,30
False,7,14,False,False,True,1000.0,49
False,7,13,False,True,True,10000.0,40
False,3,13,False,False,True,13405.5086,33
True,9,19,False,False,True,10074.681199999999,29
False,5,11,False,False,False,1686.42786,30
False,8,22,False,False,True,2223.6368875,33
False,5,11,False,False,False,2000.0,30
False,4,8,False,False,False,500.0,24
False,3,19,False,False,True,65000.0,59
False,4,16,False,False,True,10000.0,29
False,2,20,False,False,False,1500.0,29
False,7,17,False,False,False,2000.0,25
False,4,7,False,False,True,13900.0,30
False,1,20,False,False,True,8000.0,60
False,8,17,False,False,True,200.0,7
False,6,16,False,False,True,5000.0,30
False,5,14,False,False,False,8000.0,14
False,7,21,False,False,True,5000.0,59
False,2,22,False,False,False,750000.0,59
False,5,18,False,False,False,17330.38,59
False,4,22,False,False,True,50000.0,54
False,5,9,False,False,True,11000.0,30
False,9,6,False,False,True,250.0,10
False,7,18,False,False,False,340.4848775,5
False,7,14,False,False,False,560.0,10
False,4,8,False,False,False,1000.0,31
False,3,4,False,False,True,21000.0,34
False,2,19,False,False,True,40000.0,59
True,2,7,False,False,False,5200.0,30
False,5,18,False,False,False,4700.0,59
False,6,20,False,False,False,4000.0,37
True,7,13,False,False,True,1000.0,23
False,3,8,False,True,True,2010.82629,21
False,6,14,False,False,True,15307.0,25
True,6,13,False,False,True,2465.814,21
False,7,18,False,False,False,1058.8627325,21
False,7,12,False,False,False,542.259652,31
False,3,5,False,False,False,30000.0,30
False,3,8,False,False,False,1694.5418849999999,21
True,6,9,False,False,False,11507.324055000001,27
False,4,7,False,True,False,950.0,29
False,9,23,False,False,True,2021.973,45
False,8,9,False,False,True,6500.0,30
False,7,9,False,False,True,6386.373,45
False,4,16,False,False,False,2000.0,46
False,8,8,False,False,True,1114.94031,30
True,5,12,False,False,True,3000.0,35
True,4,16,False,False,True,8000.0,30
False,5,19,False,False,True,5000.0,30
False,5,15,False,False,True,789.51648,59
False,4,21,False,False,False,2500.0,59
False,5,3,False,False,True,15000.0,30
True,6,20,False,False,True,1735.734,44
False,9,16,False,False,True,2350.755,22
False,2,5,False,True,False,3274.2012600000003,37
True,2,17,False,False,True,1000.0,30
False,5,15,False,False,True,12158.94168,59
False,1,10,False,False,True,18061.685565,30
False,4,22,False,False,False,18637.654000000002,51
False,6,18,False,False,True,100000.0,59
False,9,19,False,False,True,27000.0,44
True,6,17,False,False,True,17872.015,17
False,8,16,False,False,False,5008.59688,59
False,8,7,False,False,True,38316.2395,30
True,3,5,False,False,True,1014.648825,25
False,1,18,False,False,False,5576.050649999999,30
True,7,17,False,False,True,21934.4424,40
False,5,13,False,False,False,566.102675,24
True,3,14,False,False,False,7000.0,30
False,5,11,False,False,False,1300.0,24
False,9,20,False,False,True,250.0,30
False,5,11,False,False,False,300.0,30
False,2,19,False,False,False,5011.367,30
False,4,20,False,False,True,7500.0,30
False,8,15,False,False,True,45000.0,60
False,3,19,False,False,False,6000.0,30
True,5,10,False,False,False,40000.0,44
False,4,5,False,False,False,1331.15911,27
False,10,16,False,False,False,26.79057475,30
False,7,20,False,False,False,170.7218805,29
False,4,19,False,False,True,21900.0,30
False,5,18,False,False,True,3038.2801680000002,59
False,7,18,False,False,False,950.0,30
False,2,5,False,False,False,543.5048449999999,29
False,2,14,False,False,False,7454.786735,30
False,7,13,False,False,True,677.13701,21
False,5,19,False,False,True,2500.0,29
True,3,23,False,False,True,4400.0,30
False,5,22,False,False,True,36179.0,60
False,1,5,False,False,False,279537.181616,59
False,4,17,False,False,True,7964.0725,60
True,5,7,False,False,True,1361.430228,29
False,2,7,False,True,True,214.46418,59
False,8,19,False,False,True,2029.49259,30
False,2,17,False,False,False,45864.0384,59
False,8,17,False,False,True,7777.0,14
False,2,20,False,False,False,5500.0,14
False,3,13,False,False,True,800.0,31
False,1,16,False,False,False,20000.0,59
False,8,19,False,False,True,5000.0,30
True,8,22,False,False,True,25000.0,30
True,5,20,False,False,True,6348.0,24
False,6,18,False,False,False,338.4507075,16
False,1,7,False,False,True,491623.0,7
False,3,17,False,False,True,22000.0,40
False,3,14,False,False,True,4000.0,30
False,6,22,False,False,True,500.0,20
False,5,18,False,False,True,1000.0,30
True,3,16,False,False,True,879.446789,29
False,4,21,False,False,False,68543.3064,49
True,4,16,False,False,True,6000.0,29
False,4,18,False,False,False,1500.0,60
True,3,6,False,False,True,10060.1193,29
True,5,8,False,False,False,228.0,30
True,4,11,False,False,False,5000.0,56
False,6,20,False,False,True,75000.0,45
True,4,13,False,False,False,2901.684623,60
False,3,9,False,False,False,17796.97625,59
False,5,22,False,False,False,5000.0,21
False,6,11,False,False,False,1090.215315,13
False,7,18,False,False,True,3382.48765,22
False,8,23,False,False,True,5900.0,15
False,3,20,False,False,True,25000.0,20
False,4,8,False,False,False,200.0,59
False,8,15,False,False,False,55600.0,59
True,8,20,False,False,True,10000.0,35
False,2,16,False,False,False,175000.0,59
False,1,9,False,False,False,742.47491187,21
False,4,10,False,False,True,14468.0008,44
True,6,11,False,False,True,17498.0,28
False,4,18,False,False,True,20000.0,30
False,3,2,False,False,True,2497.0659560000004,59
False,2,5,False,True,False,20000.0,39
False,3,13,False,False,True,33000.0,30
False,3,7,False,False,True,3150.0,29
False,6,15,False,False,True,135299.506,29
False,2,17,False,False,True,678.515355,59
False,7,23,False,False,True,5492.248250000001,30
False,10,24,False,False,False,15500.0,60
False,5,10,False,False,True,2451.0165,45
False,4,14,False,False,True,150000.0,60
False,4,19,False,True,True,6000.0,30
False,8,19,False,False,True,200000.0,30
True,2,17,False,False,True,25000.0,29
False,7,18,False,False,True,2171.120899,17
False,4,17,False,False,False,18860.23815,40
False,3,19,False,False,False,10000.0,59
False,1,18,False,False,False,339.8549225,21
False,4,21,False,False,False,1561.64842,59
False,4,12,False,False,False,700.0,27
False,7,19,False,False,True,12730.0,30
False,3,16,False,False,True,3000.0,60
False,7,13,False,False,True,25000.0,29
True,6,20,False,False,True,5900.842275,31
False,4,16,False,False,True,97435.59999999999,59
False,3,7,False,False,True,5000.0,30
False,4,6,False,False,False,1500.0,8
True,6,13,False,False,True,10000.0,29
True,8,16,False,False,True,250000.0,25
False,6,9,False,False,True,35000.0,38
False,6,21,False,False,True,100.0,60
False,5,15,False,False,False,5000.0,44
False,7,8,False,False,True,500.0,12
False,3,10,False,False,False,500.0,40
True,9,18,False,False,False,2870.088078,30
False,5,19,False,False,True,19521.235200000003,30
False,2,15,False,False,True,3133.802075,14
False,7,16,False,False,True,1570.83278,28
False,8,15,False,False,True,1950.4427999999998,22
True,6,7,False,False,True,1873.539216,32
False,5,13,False,False,False,250.0,29
True,4,14,False,False,True,22500.0,37
False,6,11,False,False,True,1500.0,28
False,8,18,False,False,True,2500.0,30
False,2,4,False,False,True,5000.0,59
True,6,18,False,False,True,22685.202,23
False,5,22,False,False,True,6955.0,19
False,10,12,False,False,False,53.238611000000006,35
False,10,19,False,False,True,6498.0,29
False,5,7,False,False,False,1142.50982,29
False,7,9,False,False,False,78.544106,60
False,3,20,False,False,True,50000.0,30
False,7,17,False,False,True,139014.6849,60
False,6,20,False,False,True,1000.0,31
False,4,9,False,False,True,3797.5009800000003,29
False,3,16,False,False,True,50000.0,45
False,1,19,False,False,True,29500.0,28
True,3,21,False,False,True,15000.0,30
False,5,9,False,False,False,22500.0,29
False,9,5,False,False,False,10000.0,60
False,7,10,False,False,True,22000.0,29
False,9,19,False,False,True,347.31122,14
True,7,14,False,False,True,99000.0,35
False,4,22,False,False,True,1783.3477599999999,39
False,7,15,False,False,False,1200.0,29
False,3,18,False,False,False,5500.0,30
True,4,8,False,False,False,3200.0,30
False,4,6,False,False,True,6019.27414572,43
False,5,20,False,False,True,10000.0,29
True,5,14,False,False,True,30000.0,34
False,7,23,False,False,True,3500.0,30
False,1,15,False,False,True,4726.26648,23
False,4,9,False,False,False,700.0,23
False,3,9,False,False,True,4900.0,29
False,2,6,False,False,False,450.0,29
False,5,13,False,False,False,850.9342356,29
True,1,15,False,False,True,1457.009124,20
False,4,9,False,False,False,18350.0,44
False,7,16,False,False,True,20111.2554,29
False,7,15,False,False,True,177400.0,13
True,6,18,False,False,True,10000.0,25
False,7,17,False,False,False,12500.0,44
False,7,23,False,False,True,5084.194275,29
False,5,15,False,False,False,98.70499079999999,30
False,3,18,False,False,True,800.0,31
False,6,4,False,False,True,1.0,34
False,7,12,False,False,False,1500.0,29
True,10,11,False,False,False,3000.0,29
False,6,8,False,False,False,20000.0,29
False,1,9,False,False,True,3951.4394399999996,33
False,2,11,False,False,False,4000.0,59
False,4,11,False,False,False,300.0,29
True,2,7,False,False,False,500.0,29
False,8,19,False,False,True,871.895,31
False,4,14,False,False,True,3384.507075,59
False,6,14,False,False,True,2200.0,59
False,4,16,False,False,True,20000.0,29
False,9,11,False,False,False,70000.0,29
True,4,14,False,True,True,11000.0,20
False,4,8,False,False,True,10000.0,60
False,5,17,False,False,False,12500.0,29
False,2,10,False,False,True,7198.8799,50
False,7,15,False,True,True,5391.224484,30
False,3,11,False,False,True,1049.1115360000001,31
True,5,17,False,False,True,9150.817200000001,30
False,4,12,False,False,True,24499.535799999998,30
True,5,19,False,False,True,998.3693324999999,34
False,7,8,False,False,True,3000.0,34
False,6,10,False,False,False,5000.0,30
False,5,18,False,False,True,2500.0,29
False,3,21,False,False,False,40000.0,39
False,6,13,False,False,True,4500.0,59
False,2,6,False,False,True,7500.0,20
False,8,18,False,False,True,6000.0,30
False,5,9,False,False,True,27019.5054,59
False,2,14,False,False,True,600.0,8
False,5,16,False,False,False,2000.0,30
False,1,13,False,False,True,340.2263175,14
False,3,7,False,False,True,3973.2836500000003,30
False,3,14,False,False,False,60000.0,29
False,2,10,False,False,False,300.0,29
False,4,14,False,False,False,500.0,28
